,image,gt,pred_class_mc,pred_class_eval,soft_mc_prediction,soft_eval_prediction,std_avg_soft_mc_pred,pred_set_mc,pred_set_eval,covered_by_pred_set_mc,covered_by_pred_set_eval,pred_set_mc_length,pred_set_eval_length,correct_prediction_mc,extreme_misclassification_mc,misclassified_as_opposite_class_mc,pred_set_0,pred_set_1,pred_set_2,pred_set_3,pred_set_4,correct_prediction_eval,extreme_misclassification_eval,misclassified_as_opposite_class_eval,pred_set_5,pred_set_6,pred_set_7,pred_set_8,pred_set_9,cov_eval,cov_mc,pred_set_10,pred_set_11,pred_set_12,pred_set_13,pred_set_14,pred_set_15,pred_set_16,pred_set_17,pred_set_18,pred_set_19,pred_set_20,pred_set_21,pred_set_22,pred_set_23,pred_set_24,pred_set_25,pred_set_26,pred_set_27,pred_set_28,pred_set_29,pred_set_30,pred_set_31,pred_set_32,pred_set_33,pred_set_34,pred_set_35,pred_set_36,pred_set_37,pred_set_38,pred_set_39,pred_set_40,pred_set_41,pred_set_42,pred_set_43,pred_set_44,pred_set_45,pred_set_46,pred_set_47,pred_set_48,pred_set_49
180,I500025_C1.jpg,0,0,0,0.0227804194973788,8.490742402500473e-07,0.33636503476437973,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",26.229915440859248,26.229915440859248,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)"
181,I803637_C1.jpg,0,0,0,2.970164407467557e-05,4.866433300776407e-07,0.004917087932248437,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, True)","(True, False)","(True, False)","(True, True)","(True, False)",True,False,False,"(True, False)","(True, False)","(True, True)","(True, False)","(True, False)",0.4911497085429117,0.4911497085429117,"(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
182,I575196_C1.jpg,0,0,0,0.0012758635557941,2.947344910353422e-06,0.286264447571917,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, False)","(True, True)","(True, True)","(True, False)","(True, True)",25.070098508241916,25.070098508241916,"(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)"
183,I101430_C1.jpg,0,0,0,0.0226637049663072,2.512928745090903e-07,0.00010488774799893695,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",0.010488311983586851,0.010488311983586851,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)"
184,I167514_C2.jpg,0,0,1,0.0506263133160622,0.0002304255904164,0.3199440085935359,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, False)","(True, True)","(True, True)","(True, True)","(True, True)",False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",25.374555155077587,25.374555155077587,"(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)"
185,I213637_C1.jpg,1,1,1,0.0031979333476308,1.2920847893838072e-06,0.2635392213953484,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",14.256633219133002,14.256633219133002,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)"
186,SBX1995_2.jpg,1,1,1,0.0026497149301634,9.694001619209305e-07,0.13051235582060236,"[False, True]","(False, True)",True,True,1,1,True,False,False,"(False, True)","(False, True)","(True, True)","(False, True)","(False, True)",True,False,False,"(False, True)","(False, True)","(False, True)","(False, True)","(False, True)",6.590652943518063,6.590652943518063,"(True, True)","(False, True)","(True, True)","(False, True)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(True, True)","(False, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)"
187,GYFZ-00003980.jpg,0,1,1,0.7606302700788363,0.997888743178919,0.33301704763934453,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",18.633879270142167,18.633879270142167,"(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)"
188,I518966_C2.jpg,0,0,0,0.2608851892264563,0.6873956620693207,0.36690566340629693,"[True, True]","(True, False)",True,True,2,1,True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, False)","(True, True)","(True, True)","(True, False)",28.297175854955697,28.297175854955697,"(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)"
189,I259315_C2.jpg,1,1,1,5.9852974669816206e-06,4.717701784784367e-09,0.000165036416156858,"[False, True]","(False, True)",True,True,1,1,True,False,False,"(False, True)","(False, True)","(False, True)","(False, True)","(False, True)",True,False,False,"(False, True)","(False, True)","(False, True)","(False, True)","(False, True)",0.008252085493877034,0.008252085493877034,"(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)"
190,I266753_C1.jpg,0,1,1,0.0001739938096096,5.844533745857915e-10,0.24402138285338065,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",12.716883436774385,12.716883436774385,"(False, True)","(False, True)","(False, True)","(False, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(True, False)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)"
191,I700170_C1.jpg,0,0,0,0.7969328374369071,0.9694742355495692,0.015226713962759184,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, True)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, True)","(True, False)","(True, False)","(True, False)",1.5183227767723846,1.5183227767723846,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
192,I557317_C2.jpg,1,1,1,0.0007808884168307,6.204957571753766e-06,0.0056936527243090776,"[False, True]","(False, True)",True,True,1,1,True,False,False,"(False, True)","(True, True)","(False, True)","(False, True)","(False, True)",True,False,False,"(True, True)","(False, True)","(False, True)","(False, True)","(False, True)",0.28484631046211206,0.28484631046211206,"(False, True)","(False, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(False, True)","(False, True)","(False, True)"
193,I702353_C1.jpg,0,0,0,0.000743560450003,1.24919770314591e-05,9.410647650621087e-05,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",0.009410370900000076,0.009410370900000076,"(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
194,I606064_C1.jpg,0,1,1,0.7682430925848893,0.9904312109574676,0.39928164506963776,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",25.214995764953592,25.214995764953592,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)"
195,I612139_C1.jpg,0,0,0,0.0011045109334313,1.450566287530819e-06,0.15351575379473778,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, False)","(True, False)",14.559318968467588,14.559318968467588,"(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)"
196,GYFZ-00001518.jpg,0,0,0,0.1507849325162533,0.001805170206353,0.3399642426239535,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, True)","(True, True)","(True, False)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",27.407676209793447,27.407676209793447,"(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)"
197,GYFZ-00002136.jpg,1,0,0,0.618352563713561,0.3685888648033142,0.4261185904984377,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(True, True)","(True, True)","(True, True)","(True, False)","(True, True)",False,True,True,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)",32.03348924683532,32.03348924683532,"(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(False, True)","(True, True)"
198,I654049_C2.jpg,1,1,1,0.979630979475696,0.9999166586858336,0.40355456320781796,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",25.59659798198714,25.59659798198714,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)"
199,I263106_C1.jpg,0,1,1,0.0455537915023886,0.000764058320783,0.2718107583789466,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",False,True,True,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)",14.395088780891188,14.395088780891188,"(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(True, True)","(False, True)","(False, True)"
200,I836778_C1.jpg,0,0,0,0.4641407457679452,0.3233419060707092,0.0006166349073696366,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, True)",True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",0.06164773255777021,0.06164773255777021,"(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
201,I841263_C1.jpg,0,0,0,0.6627342953789048,0.7851845622062683,8.475027130743103e-05,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, True)","(True, False)","(True, False)","(True, False)",0.008474809878316955,0.008474809878316955,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
202,I783388_C2.jpg,0,0,0,0.065896219630688,3.135896349704126e-06,0.14927833080079694,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, True)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, False)","(True, False)","(True, True)","(True, False)",14.408542063881633,14.408542063881633,"(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)"
203,I411036_C2.jpg,0,0,0,0.5275506117097393,0.9974436545744538,0.004639001606171362,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, True)",True,False,False,"(True, True)","(True, False)","(True, False)","(True, False)","(True, False)",0.46344559642156813,0.46344559642156813,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
204,I580640_C1.jpg,0,0,0,0.4973059045899937,0.8259136527776718,0.3464205357635689,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, False)","(True, True)","(True, False)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, False)","(True, False)","(True, True)",28.211745792662573,28.211745792662573,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)"
205,I660489_C2.jpg,0,0,0,0.7623175586033062,0.9922732901759446,0.2722220481714894,"[True, True]","(True, False)",True,True,2,1,True,False,False,"(True, False)","(True, True)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, True)","(True, True)","(True, True)","(True, True)","(True, False)",23.97679063639524,23.97679063639524,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)"
206,I310495_C1.jpg,0,0,0,0.0335515076773345,0.0003690312732942,0.018721834019971708,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, True)",True,False,False,"(True, True)","(True, False)","(True, False)","(True, True)","(True, False)",1.863978231997499,1.863978231997499,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)"
207,I772330_C1.jpg,0,0,0,0.088538861515385,2.3747459636069838e-05,0.19975789370997266,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, False)","(True, True)","(True, False)","(True, True)","(True, True)",True,False,False,"(True, False)","(True, True)","(True, False)","(True, False)","(True, True)",18.737433839606922,18.737433839606922,"(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)"
208,I702353_C2.jpg,0,0,0,0.330394039201892,0.000152717664605,8.310580400663647e-05,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",0.008310297565193876,0.008310297565193876,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
209,I857591_C2.jpg,0,0,0,0.648131640661304,0.9876248901709914,0.04962693923916093,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)",True,False,False,"(True, False)","(True, False)","(True, True)","(True, True)","(True, True)",4.881149588333254,4.881149588333254,"(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
210,I442037_C1.jpg,0,1,1,0.4289168698981211,0.9114636480808258,0.03026337150213596,"[True, True]","(True, True)",True,True,2,2,False,True,True,"(False, True)","(True, True)","(True, True)","(True, True)","(False, True)",False,True,True,"(False, True)","(True, True)","(True, True)","(False, True)","(True, True)",1.5189440371518224,1.5189440371518224,"(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(False, True)","(False, True)","(False, True)","(True, True)","(False, True)","(True, True)","(False, True)","(False, True)","(True, True)","(False, True)","(False, True)","(True, True)","(True, True)","(True, True)"
211,I774875_C2.jpg,0,0,0,0.8521216505771008,0.9999177308636716,0.005705841037789715,"[True, True]","(True, True)",True,True,2,2,True,False,False,"(True, False)","(True, True)","(True, True)","(True, False)","(True, True)",True,False,False,"(True, True)","(True, False)","(True, False)","(True, True)","(True, True)",0.5692258303229683,0.5692258303229683,"(True, True)","(True, False)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, True)","(True, True)","(True, True)","(True, False)","(True, False)","(True, True)","(True, False)","(True, True)","(True, True)","(True, False)"
212,I326724_C1.jpg,0,0,0,0.0001486876339922,2.4010828383325133e-06,0.0003076569616669589,"[True, False]","(True, False)",True,True,1,1,True,False,False,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)",True,False,False,"(True, False)","(True, True)","(True, False)","(True, False)","(True, False)",0.03076209085382633,0.03076209085382633,"(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, True)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)","(True, False)"
